fullname,texturepath,ptmf,leaf,title,support,dims,thickness,area,year,edition,printpath,suffix,rv,tr,height,width,portrait,leafside,leaflightangle,suffixportrait,rvportrait,editionportrait,editionsuffix,editionsuffixportrait,editionside,editionsideportrait,editionlightangle,editionlightangleportrait
1366_18_rt,img/1366_18_rt.jpeg,1366,1366_18,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.353,649,1952,49,prints/49_1952_1366-103048.jpg,rt,r,t,31.4,20.7,True,1366_18_r,1366_18_t,rt_True,r_True,49_True,49_rt,49_rt_True,49_r,49_r_True,49_t,49_t_True
1366_18_vr,img/1366_18_vr.jpeg,1366,1366_18,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.353,649,1952,49,prints/49_1952_1366-103048.jpg,vr,v,r,31.4,20.7,True,1366_18_v,1366_18_r,vr_True,v_True,49_True,49_vr,49_vr_True,49_v,49_v_True,49_r,49_r_True
1366_18_vt,img/1366_18_vt.jpeg,1366,1366_18,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.353,649,1952,49,prints/49_1952_1366-103048.jpg,vt,v,t,31.4,20.7,True,1366_18_v,1366_18_t,vt_True,v_True,49_True,49_vt,49_vt_True,49_v,49_v_True,49_t,49_t_True
1366_20_rr,img/1366_20_rr.jpeg,1366,1366_20,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.324,649,1952,49,prints/49_1952_1366-103048.jpg,rr,r,r,31.4,20.7,True,1366_20_r,1366_20_r,rr_True,r_True,49_True,49_rr,49_rr_True,49_r,49_r_True,49_r,49_r_True
1366_20_rt,img/1366_20_rt.jpeg,1366,1366_20,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.324,649,1952,49,prints/49_1952_1366-103048.jpg,rt,r,t,31.4,20.7,True,1366_20_r,1366_20_t,rt_True,r_True,49_True,49_rt,49_rt_True,49_r,49_r_True,49_t,49_t_True
1366_20_vr,img/1366_20_vr.jpeg,1366,1366_20,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.324,649,1952,49,prints/49_1952_1366-103048.jpg,vr,v,r,31.4,20.7,True,1366_20_v,1366_20_r,vr_True,v_True,49_True,49_vr,49_vr_True,49_v,49_v_True,49_r,49_r_True
1366_20_vt,img/1366_20_vt.jpeg,1366,1366_20,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.324,649,1952,49,prints/49_1952_1366-103048.jpg,vt,v,t,31.4,20.7,True,1366_20_v,1366_20_t,vt_True,v_True,49_True,49_vt,49_vt_True,49_v,49_v_True,49_t,49_t_True
1366_6_rr,img/1366_6_rr.jpeg,1366,1366_6,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.329,649,1952,49,prints/49_1952_1366-103048.jpg,rr,r,r,31.4,20.7,True,1366_6_r,1366_6_r,rr_True,r_True,49_True,49_rr,49_rr_True,49_r,49_r_True,49_r,49_r_True
1366_6_rt,img/1366_6_rt.jpeg,1366,1366_6,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.329,649,1952,49,prints/49_1952_1366-103048.jpg,rt,r,t,31.4,20.7,True,1366_6_r,1366_6_t,rt_True,r_True,49_True,49_rt,49_rt_True,49_r,49_r_True,49_t,49_t_True
1366_6_vr,img/1366_6_vr.jpeg,1366,1366_6,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.329,649,1952,49,prints/49_1952_1366-103048.jpg,vr,v,r,31.4,20.7,True,1366_6_v,1366_6_r,vr_True,v_True,49_True,49_vr,49_vr_True,49_v,49_v_True,49_r,49_r_True
1366_6_vt,img/1366_6_vt.jpeg,1366,1366_6,Jeune etudiante (etude pour Echos),ARCHES,31.4 x 20.7 cm,0.329,649,1952,49,prints/49_1952_1366-103048.jpg,vt,v,t,31.4,20.7,True,1366_6_v,1366_6_t,vt_True,v_True,49_True,49_vt,49_vt_True,49_v,49_v_True,49_t,49_t_True
1367_21_rr,img/1367_21_rr.jpeg,1367,1367_21,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,rr,r,r,31.6,21.6,True,1367_21_r,1367_21_r,rr_True,r_True,50_True,50_rr,50_rr_True,50_r,50_r_True,50_r,50_r_True
1367_21_rt,img/1367_21_rt.jpeg,1367,1367_21,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,rt,r,t,31.6,21.6,True,1367_21_r,1367_21_t,rt_True,r_True,50_True,50_rt,50_rt_True,50_r,50_r_True,50_t,50_t_True
1367_21_vr,img/1367_21_vr.jpeg,1367,1367_21,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,vr,v,r,31.6,21.6,True,1367_21_v,1367_21_r,vr_True,v_True,50_True,50_vr,50_vr_True,50_v,50_v_True,50_r,50_r_True
1367_21_vt,img/1367_21_vt.jpeg,1367,1367_21,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,vt,v,t,31.6,21.6,True,1367_21_v,1367_21_t,vt_True,v_True,50_True,50_vt,50_vt_True,50_v,50_v_True,50_t,50_t_True
1367_24_rr,img/1367_24_rr.jpeg,1367,1367_24,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.325,682,1952,50,prints/50_1952_1367-103049.jpg,rr,r,r,31.6,21.6,True,1367_24_r,1367_24_r,rr_True,r_True,50_True,50_rr,50_rr_True,50_r,50_r_True,50_r,50_r_True
1367_24_rt,img/1367_24_rt.jpeg,1367,1367_24,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.325,682,1952,50,prints/50_1952_1367-103049.jpg,rt,r,t,31.6,21.6,True,1367_24_r,1367_24_t,rt_True,r_True,50_True,50_rt,50_rt_True,50_r,50_r_True,50_t,50_t_True
1367_24_vr,img/1367_24_vr.jpeg,1367,1367_24,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.325,682,1952,50,prints/50_1952_1367-103049.jpg,vr,v,r,31.6,21.6,True,1367_24_v,1367_24_r,vr_True,v_True,50_True,50_vr,50_vr_True,50_v,50_v_True,50_r,50_r_True
1367_24_vt,img/1367_24_vt.jpeg,1367,1367_24,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.325,682,1952,50,prints/50_1952_1367-103049.jpg,vt,v,t,31.6,21.6,True,1367_24_v,1367_24_t,vt_True,v_True,50_True,50_vt,50_vt_True,50_v,50_v_True,50_t,50_t_True
1367_3_rr,img/1367_3_rr.jpeg,1367,1367_3,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,rr,r,r,31.6,21.6,True,1367_3_r,1367_3_r,rr_True,r_True,50_True,50_rr,50_rr_True,50_r,50_r_True,50_r,50_r_True
1367_3_rt,img/1367_3_rt.jpeg,1367,1367_3,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,rt,r,t,31.6,21.6,True,1367_3_r,1367_3_t,rt_True,r_True,50_True,50_rt,50_rt_True,50_r,50_r_True,50_t,50_t_True
1367_3_vr,img/1367_3_vr.jpeg,1367,1367_3,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,vr,v,r,31.6,21.6,True,1367_3_v,1367_3_r,vr_True,v_True,50_True,50_vr,50_vr_True,50_v,50_v_True,50_r,50_r_True
1367_3_vt,img/1367_3_vt.jpeg,1367,1367_3,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,vt,v,t,31.6,21.6,True,1367_3_v,1367_3_t,vt_True,v_True,50_True,50_vt,50_vt_True,50_v,50_v_True,50_t,50_t_True
1367_8_rr,img/1367_8_rr.jpeg,1367,1367_8,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.327,682,1952,50,prints/50_1952_1367-103049.jpg,rr,r,r,31.6,21.6,True,1367_8_r,1367_8_r,rr_True,r_True,50_True,50_rr,50_rr_True,50_r,50_r_True,50_r,50_r_True
1367_8_rt,img/1367_8_rt.jpeg,1367,1367_8,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.327,682,1952,50,prints/50_1952_1367-103049.jpg,rt,r,t,31.6,21.6,True,1367_8_r,1367_8_t,rt_True,r_True,50_True,50_rt,50_rt_True,50_r,50_r_True,50_t,50_t_True
1367_8_vr,img/1367_8_vr.jpeg,1367,1367_8,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.327,682,1952,50,prints/50_1952_1367-103049.jpg,vr,v,r,31.6,21.6,True,1367_8_v,1367_8_r,vr_True,v_True,50_True,50_vr,50_vr_True,50_v,50_v_True,50_r,50_r_True
1367_8_vt,img/1367_8_vt.jpeg,1367,1367_8,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.327,682,1952,50,prints/50_1952_1367-103049.jpg,vt,v,t,31.6,21.6,True,1367_8_v,1367_8_t,vt_True,v_True,50_True,50_vt,50_vt_True,50_v,50_v_True,50_t,50_t_True
1367_epeuve_2_rr,img/1367_epeuve_2_rr.jpeg,1367,1367_epeuve_2,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,rr,r,r,31.6,21.6,True,1367_epeuve_2_r,1367_epeuve_2_r,rr_True,r_True,50_True,50_rr,50_rr_True,50_r,50_r_True,50_r,50_r_True
1367_epeuve_2_rt,img/1367_epeuve_2_rt.jpeg,1367,1367_epeuve_2,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,rt,r,t,31.6,21.6,True,1367_epeuve_2_r,1367_epeuve_2_t,rt_True,r_True,50_True,50_rt,50_rt_True,50_r,50_r_True,50_t,50_t_True
1367_epeuve_2_vr,img/1367_epeuve_2_vr.jpeg,1367,1367_epeuve_2,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,vr,v,r,31.6,21.6,True,1367_epeuve_2_v,1367_epeuve_2_r,vr_True,v_True,50_True,50_vr,50_vr_True,50_v,50_v_True,50_r,50_r_True
1367_epeuve_2_vt,img/1367_epeuve_2_vt.jpeg,1367,1367_epeuve_2,Jeune etudiante (etude pour Echos),ARCHES,31.6 x 21.6 cm,0.348,682,1952,50,prints/50_1952_1367-103049.jpg,vt,v,t,31.6,21.6,True,1367_epeuve_2_v,1367_epeuve_2_t,vt_True,v_True,50_True,50_vt,50_vt_True,50_v,50_v_True,50_t,50_t_True
1368_1_rr,img/1368_1_rr.jpeg,1368,1368_1,Autoportrait,ARCHES,38.5 x 24 cm,0.321,924,1944,18,prints/18_1944_1368-103050.jpg,rr,r,r,38.5,24.0,True,1368_1_r,1368_1_r,rr_True,r_True,18_True,18_rr,18_rr_True,18_r,18_r_True,18_r,18_r_True
1368_1_rt,img/1368_1_rt.jpeg,1368,1368_1,Autoportrait,ARCHES,38.5 x 24 cm,0.321,924,1944,18,prints/18_1944_1368-103050.jpg,rt,r,t,38.5,24.0,True,1368_1_r,1368_1_t,rt_True,r_True,18_True,18_rt,18_rt_True,18_r,18_r_True,18_t,18_t_True
1368_1_vr,img/1368_1_vr.jpeg,1368,1368_1,Autoportrait,ARCHES,38.5 x 24 cm,0.321,924,1944,18,prints/18_1944_1368-103050.jpg,vr,v,r,38.5,24.0,True,1368_1_v,1368_1_r,vr_True,v_True,18_True,18_vr,18_vr_True,18_v,18_v_True,18_r,18_r_True
1368_1_vt,img/1368_1_vt.jpeg,1368,1368_1,Autoportrait,ARCHES,38.5 x 24 cm,0.321,924,1944,18,prints/18_1944_1368-103050.jpg,vt,v,t,38.5,24.0,True,1368_1_v,1368_1_t,vt_True,v_True,18_True,18_vt,18_vt_True,18_v,18_v_True,18_t,18_t_True
1368_6_rr,img/1368_6_rr.jpeg,1368,1368_6,Autoportrait,ARCHES,38.5 x 24 cm,0.329,924,1944,18,prints/18_1944_1368-103050.jpg,rr,r,r,38.5,24.0,True,1368_6_r,1368_6_r,rr_True,r_True,18_True,18_rr,18_rr_True,18_r,18_r_True,18_r,18_r_True
1368_6_rt,img/1368_6_rt.jpeg,1368,1368_6,Autoportrait,ARCHES,38.5 x 24 cm,0.329,924,1944,18,prints/18_1944_1368-103050.jpg,rt,r,t,38.5,24.0,True,1368_6_r,1368_6_t,rt_True,r_True,18_True,18_rt,18_rt_True,18_r,18_r_True,18_t,18_t_True
1368_6_vr,img/1368_6_vr.jpeg,1368,1368_6,Autoportrait,ARCHES,38.5 x 24 cm,0.329,924,1944,18,prints/18_1944_1368-103050.jpg,vr,v,r,38.5,24.0,True,1368_6_v,1368_6_r,vr_True,v_True,18_True,18_vr,18_vr_True,18_v,18_v_True,18_r,18_r_True
1368_6_vt,img/1368_6_vt.jpeg,1368,1368_6,Autoportrait,ARCHES,38.5 x 24 cm,0.329,924,1944,18,prints/18_1944_1368-103050.jpg,vt,v,t,38.5,24.0,True,1368_6_v,1368_6_t,vt_True,v_True,18_True,18_vt,18_vt_True,18_v,18_v_True,18_t,18_t_True
1368_epeuve_1_rr,img/1368_epeuve_1_rr.jpeg,1368,1368_epeuve_1,Autoportrait,ARCHES,38.5 x 24 cm,0.33,924,1944,18,prints/18_1944_1368-103050.jpg,rr,r,r,38.5,24.0,True,1368_epeuve_1_r,1368_epeuve_1_r,rr_True,r_True,18_True,18_rr,18_rr_True,18_r,18_r_True,18_r,18_r_True
1368_epeuve_1_rt,img/1368_epeuve_1_rt.jpeg,1368,1368_epeuve_1,Autoportrait,ARCHES,38.5 x 24 cm,0.33,924,1944,18,prints/18_1944_1368-103050.jpg,rt,r,t,38.5,24.0,True,1368_epeuve_1_r,1368_epeuve_1_t,rt_True,r_True,18_True,18_rt,18_rt_True,18_r,18_r_True,18_t,18_t_True
1368_epeuve_1_vr,img/1368_epeuve_1_vr.jpeg,1368,1368_epeuve_1,Autoportrait,ARCHES,38.5 x 24 cm,0.33,924,1944,18,prints/18_1944_1368-103050.jpg,vr,v,r,38.5,24.0,True,1368_epeuve_1_v,1368_epeuve_1_r,vr_True,v_True,18_True,18_vr,18_vr_True,18_v,18_v_True,18_r,18_r_True
1368_epeuve_1_vt,img/1368_epeuve_1_vt.jpeg,1368,1368_epeuve_1,Autoportrait,ARCHES,38.5 x 24 cm,0.33,924,1944,18,prints/18_1944_1368-103050.jpg,vt,v,t,38.5,24.0,True,1368_epeuve_1_v,1368_epeuve_1_t,vt_True,v_True,18_True,18_vt,18_vt_True,18_v,18_v_True,18_t,18_t_True
1387_10_rr,img/1387_10_rr.jpeg,1387,1387_10,La pompadour,ARCHES,29.4 x 18.9 cm,0.346,555,1951,37,prints/37_1951_1387-103080.jpg,rr,r,r,29.4,18.9,True,1387_10_r,1387_10_r,rr_True,r_True,37_True,37_rr,37_rr_True,37_r,37_r_True,37_r,37_r_True
1387_10_rt,img/1387_10_rt.jpeg,1387,1387_10,La pompadour,ARCHES,29.4 x 18.9 cm,0.346,555,1951,37,prints/37_1951_1387-103080.jpg,rt,r,t,29.4,18.9,True,1387_10_r,1387_10_t,rt_True,r_True,37_True,37_rt,37_rt_True,37_r,37_r_True,37_t,37_t_True
1387_10_vr,img/1387_10_vr.jpeg,1387,1387_10,La pompadour,ARCHES,29.4 x 18.9 cm,0.346,555,1951,37,prints/37_1951_1387-103080.jpg,vr,v,r,29.4,18.9,True,1387_10_v,1387_10_r,vr_True,v_True,37_True,37_vr,37_vr_True,37_v,37_v_True,37_r,37_r_True
1387_10_vt,img/1387_10_vt.jpeg,1387,1387_10,La pompadour,ARCHES,29.4 x 18.9 cm,0.346,555,1951,37,prints/37_1951_1387-103080.jpg,vt,v,t,29.4,18.9,True,1387_10_v,1387_10_t,vt_True,v_True,37_True,37_vt,37_vt_True,37_v,37_v_True,37_t,37_t_True
1387_18_rr,img/1387_18_rr.jpeg,1387,1387_18,La pompadour,ARCHES,29.4 x 18.9 cm,0.315,555,1951,37,prints/37_1951_1387-103080.jpg,rr,r,r,29.4,18.9,True,1387_18_r,1387_18_r,rr_True,r_True,37_True,37_rr,37_rr_True,37_r,37_r_True,37_r,37_r_True
1387_18_rt,img/1387_18_rt.jpeg,1387,1387_18,La pompadour,ARCHES,29.4 x 18.9 cm,0.315,555,1951,37,prints/37_1951_1387-103080.jpg,rt,r,t,29.4,18.9,True,1387_18_r,1387_18_t,rt_True,r_True,37_True,37_rt,37_rt_True,37_r,37_r_True,37_t,37_t_True
1387_18_vr,img/1387_18_vr.jpeg,1387,1387_18,La pompadour,ARCHES,29.4 x 18.9 cm,0.315,555,1951,37,prints/37_1951_1387-103080.jpg,vr,v,r,29.4,18.9,True,1387_18_v,1387_18_r,vr_True,v_True,37_True,37_vr,37_vr_True,37_v,37_v_True,37_r,37_r_True
1387_18_vt,img/1387_18_vt.jpeg,1387,1387_18,La pompadour,ARCHES,29.4 x 18.9 cm,0.315,555,1951,37,prints/37_1951_1387-103080.jpg,vt,v,t,29.4,18.9,True,1387_18_v,1387_18_t,vt_True,v_True,37_True,37_vt,37_vt_True,37_v,37_v_True,37_t,37_t_True
1387_22_rr,img/1387_22_rr.jpeg,1387,1387_22,La pompadour,ARCHES,29.4 x 18.9 cm,0.324,555,1951,37,prints/37_1951_1387-103080.jpg,rr,r,r,29.4,18.9,True,1387_22_r,1387_22_r,rr_True,r_True,37_True,37_rr,37_rr_True,37_r,37_r_True,37_r,37_r_True
1387_22_rt,img/1387_22_rt.jpeg,1387,1387_22,La pompadour,ARCHES,29.4 x 18.9 cm,0.324,555,1951,37,prints/37_1951_1387-103080.jpg,rt,r,t,29.4,18.9,True,1387_22_r,1387_22_t,rt_True,r_True,37_True,37_rt,37_rt_True,37_r,37_r_True,37_t,37_t_True
1387_22_vr,img/1387_22_vr.jpeg,1387,1387_22,La pompadour,ARCHES,29.4 x 18.9 cm,0.324,555,1951,37,prints/37_1951_1387-103080.jpg,vr,v,r,29.4,18.9,True,1387_22_v,1387_22_r,vr_True,v_True,37_True,37_vr,37_vr_True,37_v,37_v_True,37_r,37_r_True
1387_22_vt,img/1387_22_vt.jpeg,1387,1387_22,La pompadour,ARCHES,29.4 x 18.9 cm,0.324,555,1951,37,prints/37_1951_1387-103080.jpg,vt,v,t,29.4,18.9,True,1387_22_v,1387_22_t,vt_True,v_True,37_True,37_vt,37_vt_True,37_v,37_v_True,37_t,37_t_True
1387_epreuve_4_rr,img/1387_epreuve_4_rr.jpeg,1387,1387_epreuve_4,La pompadour,ARCHES,29.4 x 18.9 cm,0.323,555,1951,37,prints/37_1951_1387-103080.jpg,rr,r,r,29.4,18.9,True,1387_epreuve_4_r,1387_epreuve_4_r,rr_True,r_True,37_True,37_rr,37_rr_True,37_r,37_r_True,37_r,37_r_True
1387_epreuve_4_rt,img/1387_epreuve_4_rt.jpeg,1387,1387_epreuve_4,La pompadour,ARCHES,29.4 x 18.9 cm,0.323,555,1951,37,prints/37_1951_1387-103080.jpg,rt,r,t,29.4,18.9,True,1387_epreuve_4_r,1387_epreuve_4_t,rt_True,r_True,37_True,37_rt,37_rt_True,37_r,37_r_True,37_t,37_t_True
1387_epreuve_4_vr,img/1387_epreuve_4_vr.jpeg,1387,1387_epreuve_4,La pompadour,ARCHES,29.4 x 18.9 cm,0.323,555,1951,37,prints/37_1951_1387-103080.jpg,vr,v,r,29.4,18.9,True,1387_epreuve_4_v,1387_epreuve_4_r,vr_True,v_True,37_True,37_vr,37_vr_True,37_v,37_v_True,37_r,37_r_True
1387_epreuve_4_vt,img/1387_epreuve_4_vt.jpeg,1387,1387_epreuve_4,La pompadour,ARCHES,29.4 x 18.9 cm,0.323,555,1951,37,prints/37_1951_1387-103080.jpg,vt,v,t,29.4,18.9,True,1387_epreuve_4_v,1387_epreuve_4_t,vt_True,v_True,37_True,37_vt,37_vt_True,37_v,37_v_True,37_t,37_t_True
1403_13_rr,img/1403_13_rr.jpeg,1403,1403_13,Autoportrait,ARCHES,31 x 21.2 cm,0.389,657,1951,28,prints/28_1951_1403-103097.jpg,rr,r,r,31.0,21.2,True,1403_13_r,1403_13_r,rr_True,r_True,28_True,28_rr,28_rr_True,28_r,28_r_True,28_r,28_r_True
1403_13_rt,img/1403_13_rt.jpeg,1403,1403_13,Autoportrait,ARCHES,31 x 21.2 cm,0.389,657,1951,28,prints/28_1951_1403-103097.jpg,rt,r,t,31.0,21.2,True,1403_13_r,1403_13_t,rt_True,r_True,28_True,28_rt,28_rt_True,28_r,28_r_True,28_t,28_t_True
1403_13_vr,img/1403_13_vr.jpeg,1403,1403_13,Autoportrait,ARCHES,31 x 21.2 cm,0.389,657,1951,28,prints/28_1951_1403-103097.jpg,vr,v,r,31.0,21.2,True,1403_13_v,1403_13_r,vr_True,v_True,28_True,28_vr,28_vr_True,28_v,28_v_True,28_r,28_r_True
1403_13_vt,img/1403_13_vt.jpeg,1403,1403_13,Autoportrait,ARCHES,31 x 21.2 cm,0.389,657,1951,28,prints/28_1951_1403-103097.jpg,vt,v,t,31.0,21.2,True,1403_13_v,1403_13_t,vt_True,v_True,28_True,28_vt,28_vt_True,28_v,28_v_True,28_t,28_t_True
1403_21_rr,img/1403_21_rr.jpeg,1403,1403_21,Autoportrait,ARCHES,31 x 21.2 cm,0.399,657,1951,28,prints/28_1951_1403-103097.jpg,rr,r,r,31.0,21.2,True,1403_21_r,1403_21_r,rr_True,r_True,28_True,28_rr,28_rr_True,28_r,28_r_True,28_r,28_r_True
1403_21_rt,img/1403_21_rt.jpeg,1403,1403_21,Autoportrait,ARCHES,31 x 21.2 cm,0.399,657,1951,28,prints/28_1951_1403-103097.jpg,rt,r,t,31.0,21.2,True,1403_21_r,1403_21_t,rt_True,r_True,28_True,28_rt,28_rt_True,28_r,28_r_True,28_t,28_t_True
1403_21_vr,img/1403_21_vr.jpeg,1403,1403_21,Autoportrait,ARCHES,31 x 21.2 cm,0.399,657,1951,28,prints/28_1951_1403-103097.jpg,vr,v,r,31.0,21.2,True,1403_21_v,1403_21_r,vr_True,v_True,28_True,28_vr,28_vr_True,28_v,28_v_True,28_r,28_r_True
1403_21_vt,img/1403_21_vt.jpeg,1403,1403_21,Autoportrait,ARCHES,31 x 21.2 cm,0.399,657,1951,28,prints/28_1951_1403-103097.jpg,vt,v,t,31.0,21.2,True,1403_21_v,1403_21_t,vt_True,v_True,28_True,28_vt,28_vt_True,28_v,28_v_True,28_t,28_t_True
1403_32_rr,img/1403_32_rr.jpeg,1403,1403_32,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,rr,r,r,31.0,21.2,True,1403_32_r,1403_32_r,rr_True,r_True,28_True,28_rr,28_rr_True,28_r,28_r_True,28_r,28_r_True
1403_32_rt,img/1403_32_rt.jpeg,1403,1403_32,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,rt,r,t,31.0,21.2,True,1403_32_r,1403_32_t,rt_True,r_True,28_True,28_rt,28_rt_True,28_r,28_r_True,28_t,28_t_True
1403_32_vr,img/1403_32_vr.jpeg,1403,1403_32,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,vr,v,r,31.0,21.2,True,1403_32_v,1403_32_r,vr_True,v_True,28_True,28_vr,28_vr_True,28_v,28_v_True,28_r,28_r_True
1403_32_vt,img/1403_32_vt.jpeg,1403,1403_32,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,vt,v,t,31.0,21.2,True,1403_32_v,1403_32_t,vt_True,v_True,28_True,28_vt,28_vt_True,28_v,28_v_True,28_t,28_t_True
1403_33_rr,img/1403_33_rr.jpeg,1403,1403_33,Autoportrait,ARCHES,31 x 21.2 cm,0.408,657,1951,28,prints/28_1951_1403-103097.jpg,rr,r,r,31.0,21.2,True,1403_33_r,1403_33_r,rr_True,r_True,28_True,28_rr,28_rr_True,28_r,28_r_True,28_r,28_r_True
1403_33_rt,img/1403_33_rt.jpeg,1403,1403_33,Autoportrait,ARCHES,31 x 21.2 cm,0.408,657,1951,28,prints/28_1951_1403-103097.jpg,rt,r,t,31.0,21.2,True,1403_33_r,1403_33_t,rt_True,r_True,28_True,28_rt,28_rt_True,28_r,28_r_True,28_t,28_t_True
1403_33_vr,img/1403_33_vr.jpeg,1403,1403_33,Autoportrait,ARCHES,31 x 21.2 cm,0.408,657,1951,28,prints/28_1951_1403-103097.jpg,vr,v,r,31.0,21.2,True,1403_33_v,1403_33_r,vr_True,v_True,28_True,28_vr,28_vr_True,28_v,28_v_True,28_r,28_r_True
1403_33_vt,img/1403_33_vt.jpeg,1403,1403_33,Autoportrait,ARCHES,31 x 21.2 cm,0.408,657,1951,28,prints/28_1951_1403-103097.jpg,vt,v,t,31.0,21.2,True,1403_33_v,1403_33_t,vt_True,v_True,28_True,28_vt,28_vt_True,28_v,28_v_True,28_t,28_t_True
1403_4_rr,img/1403_4_rr.jpeg,1403,1403_4,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,rr,r,r,31.0,21.2,True,1403_4_r,1403_4_r,rr_True,r_True,28_True,28_rr,28_rr_True,28_r,28_r_True,28_r,28_r_True
1403_4_rt,img/1403_4_rt.jpeg,1403,1403_4,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,rt,r,t,31.0,21.2,True,1403_4_r,1403_4_t,rt_True,r_True,28_True,28_rt,28_rt_True,28_r,28_r_True,28_t,28_t_True
1403_4_vr,img/1403_4_vr.jpeg,1403,1403_4,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,vr,v,r,31.0,21.2,True,1403_4_v,1403_4_r,vr_True,v_True,28_True,28_vr,28_vr_True,28_v,28_v_True,28_r,28_r_True
1403_4_vt,img/1403_4_vt.jpeg,1403,1403_4,Autoportrait,ARCHES,31 x 21.2 cm,0.402,657,1951,28,prints/28_1951_1403-103097.jpg,vt,v,t,31.0,21.2,True,1403_4_v,1403_4_t,vt_True,v_True,28_True,28_vt,28_vt_True,28_v,28_v_True,28_t,28_t_True
2589_11_rr,img/2589_11_rr.jpeg,2589,2589_11,Etude pour Elegie a Janet,velin,31 x 23.7 cm,0.346,734,1945,20,prints/20_1945_2589-20121028.jpg,rr,r,r,31.0,23.7,True,2589_11_r,2589_11_r,rr_True,r_True,20_True,20_rr,20_rr_True,20_r,20_r_True,20_r,20_r_True
2589_11_rt,img/2589_11_rt.jpeg,2589,2589_11,Etude pour Elegie a Janet,velin,31 x 23.7 cm,0.346,734,1945,20,prints/20_1945_2589-20121028.jpg,rt,r,t,31.0,23.7,True,2589_11_r,2589_11_t,rt_True,r_True,20_True,20_rt,20_rt_True,20_r,20_r_True,20_t,20_t_True
2589_11_vr,img/2589_11_vr.jpeg,2589,2589_11,Etude pour Elegie a Janet,velin,31 x 23.7 cm,0.346,734,1945,20,prints/20_1945_2589-20121028.jpg,vr,v,r,31.0,23.7,True,2589_11_v,2589_11_r,vr_True,v_True,20_True,20_vr,20_vr_True,20_v,20_v_True,20_r,20_r_True
